etf_code,exchange,fund_name,tracked_index_code,tracked_index_name,scale_cny_100m,industry_code,dominant_industry_weight,classified_weight_coverage,component_count,weight_date,industry_name,mapping_status,mapping_confidence,mapping_source
515530,SSE,中证500ETF泰康,000905,中证小盘500指数,0.5727,801081,0.1757558180236221,1.0,500.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
515550,SSE,中证500ETF国联,000905,中证小盘500指数,0.3318,801081,0.1757558180236221,1.0,500.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
515560,SSE,证券ETF建信,399975,中证全指证券公司指数,1.9839,801193,1.0000000000000002,1.0,49.0,20260630,证券Ⅱ,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
515580,SSE,科技100ETF华泰柏瑞,931187,中证科技100指数,4.693,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
515590,SSE,500等权ETF前海开源,000982,中证500等权重指数,0.6853,801081,0.09970000000000001,1.0,500.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
515600,SSE,央企创新ETF广发,000861,中证央企创新驱动指数,17.4298,801738,0.07180071800718008,1.0,100.0,20260630,电网设备,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
515630,SSE,证券保险ETF鹏华,399966,中证800证券保险指数,9.6522,801193,0.7773077730777309,1.0,49.0,20260630,证券Ⅱ,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
515640,SSE,家电ETF华夏,930697,中证全指家用电器指数,0.1515,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
515650,SSE,消费50ETF富国,931139,中证消费50指数,30.7303,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
515660,SSE,沪深300ETF国联安,000300,沪深300指数,25.7757,801081,0.14027877769778416,1.0,300.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
515680,SSE,央企创新ETF嘉实,000861,中证央企创新驱动指数,18.6715,801738,0.07180071800718008,1.0,100.0,20260630,电网设备,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
515700,SSE,新能源车ETF平安,930997,中证新能源汽车产业指数,15.4312,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
515710,SSE,食品饮料ETF华宝,000815,中证细分食品饮料产业主题指数,11.673,801125,0.5105748942510575,1.0,50.0,20260630,白酒Ⅱ,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
515720,SSE,金融科技ETF富国,930986,中证金融科技主题指数,2.889,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
515730,SSE,家居家电ETF永赢,931241,中证家居家电指数,0.3403,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
515750,SSE,科技50ETF富国,931186,中证科技50策略指数,6.0884,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
515760,SSE,浙江国资ETF华夏,931372,中证浙江国资创新发展指数,1.2982,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
515790,SSE,光伏ETF华泰柏瑞,931151,中证光伏产业指数,60.8479,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
515800,SSE,中证800ETF汇添富,000906,中证800指数,41.9679,801081,0.15037548873533793,1.0,800.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
515810,SSE,中证800ETF易方达,000906,中证800指数,4.6416,801081,0.15037548873533793,1.0,800.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
515850,SSE,证券ETF富国,399975,中证全指证券公司指数,5.9604,801193,1.0000000000000002,1.0,49.0,20260630,证券Ⅱ,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
515860,SSE,科技ETF嘉实,931165,中证新兴科技100策略指数,2.3388,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
515880,SSE,通信ETF国泰,931160,中证全指通信设备指数,546.4044,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
515890,SSE,红利ETF博时,000922,中证红利指数,4.5825,801951,0.1809054271628149,1.0,100.0,20260630,煤炭开采,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
515900,SSE,央企创新ETF博时,000861,中证央企创新驱动指数,37.3916,801738,0.07180071800718008,1.0,100.0,20260630,电网设备,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
515920,SSE,智能消费ETF博时,930648,中证智能消费主题指数,0.8706,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
515950,SSE,医药50ETF富国,931140,中证医药50指数,5.5222,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
515960,SSE,医药ETF嘉实,931166,中证医药健康100策略指数,2.0137,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
515970,SSE,工程机械ETF华夏,931752,中证工程机械主题指数,7.6201,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
515980,SSE,人工智能ETF华富,931071,中证人工智能产业指数,68.6902,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
515990,SSE,一带一路ETF汇添富,000859,中证国企一带一路指数,0.8076,801055,0.07833,1.0,100.0,20260630,工业金属,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516000,SSE,大数据ETF华夏,930902,中证大数据产业指数,4.3062,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516010,SSE,游戏ETF国泰,930901,中证动漫游戏指数,26.3625,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516020,SSE,化工ETF华宝,000813,中证细分化工产业主题指数,33.1213,801034,0.2590351807036141,1.0,50.0,20260630,化学制品,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516050,SSE,科技龙头ETF工银,931087,中证科技龙头指数,2.5468,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516060,SSE,创新药ETF工银,931152,中证创新药产业指数,1.9425,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516070,SSE,低碳ETF易方达,000977,中证内地低碳经济主题指数,1.735,801737,0.3802261977380227,1.0,50.0,20260630,电池,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516080,SSE,创新药ETF易方达,931152,中证创新药产业指数,29.7211,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516090,SSE,新能源ETF易方达,399808,中证新能源指数,9.2579,801737,0.3664709941298239,1.0,80.0,20260630,电池,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516100,SSE,金融科技ETF华夏,930986,中证金融科技主题指数,11.0773,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516110,SSE,汽车ETF国泰,H30015,中证800汽车与零部件指数,2.5699,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516120,SSE,化工ETF富国,000813,中证细分化工产业主题指数,44.9204,801034,0.2590351807036141,1.0,50.0,20260630,化学制品,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516130,SSE,消费龙头ETF华宝,931068,中证消费龙头指数,10.0833,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516150,SSE,稀土ETF嘉实,930598,中证稀土产业指数,68.099,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516160,SSE,新能源ETF南方,399808,中证新能源指数,39.7025,801737,0.3664709941298239,1.0,80.0,20260630,电池,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516180,SSE,光伏ETF平安,931151,中证光伏产业指数,1.1659,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516190,SSE,传媒ETF华夏,H30365,中证文娱传媒指数,1.0112,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516200,SSE,证券ETF华安,399975,中证全指证券公司指数,4.4202,801193,1.0000000000000002,1.0,49.0,20260630,证券Ⅱ,high_confidence_component_exposure,high,official_csi_closeweight+official_sws_stock_classification
516210,SSE,银行ETF华安,399986,中证银行指数,1.0783,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516220,SSE,化工ETF国泰,000813,中证细分化工产业主题指数,2.7577,801034,0.2590351807036141,1.0,50.0,20260630,化学制品,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516230,SSE,光伏ETF招商,931151,中证光伏产业指数,6.0063,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516250,SSE,工程机械ETF富国,931752,中证工程机械主题指数,0.894,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516260,SSE,物联网ETF华夏,930712,中证物联网主题指数,0.7438,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516270,SSE,新能源ETF华安,000941,中证内地新能源主题指数,1.6665,801737,0.45774000000000004,1.0,50.0,20260630,电池,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516290,SSE,光伏ETF汇添富,931151,中证光伏产业指数,4.2399,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516300,SSE,中证1000ETF华泰柏瑞,000852,中证1000指数,0.9236,801081,0.10975536575120518,1.0,1000.0,20260630,半导体,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516310,SSE,银行ETF易方达,399986,中证银行指数,22.8739,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516320,SSE,高端装备ETF华夏,H11054,中证装备产业指数,0.8354,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516330,SSE,物联网ETF华泰柏瑞,930712,中证物联网主题指数,0.09,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516350,SSE,芯片ETF易方达,H30007,中证芯片产业指数,29.2199,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516360,SSE,新材料ETF华宝,H30597,中证新材料主题指数,0.6366,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516370,SSE,电力ETF汇添富,H30199,中证全指电力公用事业指数,2.8175,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516380,SSE,智能电动车ETF华宝,H11052,中证智能电动汽车指数,0.7357,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516390,SSE,新能源车ETF汇添富,930997,中证新能源汽车产业指数,1.5891,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516440,SSE,工程机械ETF南方,931752,中证工程机械主题指数,1.7278,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516460,SSE,现金流ETF800鹏华,932368,中证800自由现金流指数,4.6518,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516500,SSE,生物科技ETF华夏,930743,中证生物科技主题指数,1.7741,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516510,SSE,云计算ETF易方达,930851,中证云计算与大数据主题指数,29.7531,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516520,SSE,智能驾驶ETF华泰柏瑞,930721,中证智能汽车主题指数,10.1468,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
516530,SSE,物流ETF银华,930716,中证现代物流指数,0.173,,,,,,,insufficient_component_exposure,none,official_csi_closeweight+official_sws_stock_classification
